"Date","Roost","Group","Age","Sex","Band","ID","switch_w","potential","n.days"
3841.20833333333,"R3A",4,"A","M",539,"M539",1,2,14
3841.20833333333,"R3A",4,"A","M",573,"M573",1,2,14
3841.20833333333,"R3A",4,"A","M",582,"M582",1,2,24
3841.20833333333,"R3A",4,"J","M",591,"M591",1,2,3
3841.20833333333,"R3A",4,"A","M",593,"M593",1,2,3
3841.20833333333,"R3A",4,"A","M",598,"M598",1,2,3
3842.20833333333,"R3A",4,"A","F",570,"F570",0,1,1
3842.20833333333,"R3A",4,"A","F",571,"F571",0,1,1
3842.20833333333,"R3A",4,"A","F",577,"F577",0,1,1
3842.20833333333,"R3A",4,"A","F",578,"F578",0,1,1
3842.20833333333,"R3A",4,"A","F",583,"F583",0,1,1
3842.20833333333,"R3A",4,"A","F",599,"F599",0,1,1
3842.20833333333,"R3A",4,"A","M",533,"M533",0,1,1
3842.20833333333,"R3A",4,"A","M",539,"M539",0,1,1
3842.20833333333,"R3A",4,"A","M",573,"M573",0,1,1
3842.20833333333,"R3A",4,"A","M",582,"M582",0,1,1
3842.20833333333,"R3A",4,"A","M",598,"M598",0,1,1
3842.20833333333,"R48",9,"A","M",513,"M513",1,1,3
3842.20833333333,"R48",9,"A","M",595,"M595",0,1,0
3843.20833333333,"R10",1,"A","F",514,"F514",1,2,4
3843.20833333333,"R10",1,"A","F",516,"F516",1,2,4
3843.20833333333,"R10",1,"A","F",540,"F540",1,2,4
3843.20833333333,"R10",1,"A","F",542,"F542",1,2,38
3843.20833333333,"R10",1,"A","F",596,"F596",1,2,33
3843.20833333333,"R10",1,"A","M",513,"M513",1,1,1
3843.20833333333,"R10",1,"A","M",520,"M520",1,2,4
3843.20833333333,"R10",1,"A","M",543,"M543",1,2,4
3843.20833333333,"R18",2,"A","F",517,"F517",1,2,4
3843.20833333333,"R18",2,"A","F",571,"F571",1,1,2
3843.20833333333,"R18",2,"A","M",598,"M598",1,1,2
3843.20833333333,"R18",2,"A","M",689,"M689",1,2,2
3843.20833333333,"R3A",4,"A","F",570,"F570",0,1,2
3843.20833333333,"R3A",4,"A","F",572,"F572",1,2,2
3843.20833333333,"R3A",4,"A","F",577,"F577",0,1,2
3843.20833333333,"R3A",4,"A","F",599,"F599",0,1,2
3843.20833333333,"R3A",4,"A","M",533,"M533",0,1,2
3843.20833333333,"R3A",4,"A","M",539,"M539",0,1,2
3843.20833333333,"R3A",4,"A","M",573,"M573",0,1,2
3844.20833333333,"R10",1,"A","F",514,"F514",0,1,1
3844.20833333333,"R10",1,"A","F",516,"F516",0,1,1
3844.20833333333,"R10",1,"A","F",538,"F538",1,2,5
3844.20833333333,"R10",1,"A","F",542,"F542",0,1,1
3844.20833333333,"R10",1,"A","F",544,"F544",1,2,36
3844.20833333333,"R10",1,"A","F",567,"F567",1,2,6
3844.20833333333,"R10",1,"A","F",596,"F596",0,1,1
3844.20833333333,"R10",1,"A","M",513,"M513",0,1,1
3844.20833333333,"R10",1,"A","M",543,"M543",0,1,1
3844.20833333333,"R10",1,"J","M",569,"M569",1,2,3
3844.20833333333,"R18",2,"A","F",570,"F570",1,1,3
3844.20833333333,"R18",2,"A","F",572,"F572",1,1,1
3844.20833333333,"R18",2,"A","F",577,"F577",1,1,3
3844.20833333333,"R18",2,"A","F",599,"F599",1,1,3
3844.20833333333,"R18",2,"A","M",689,"M689",0,1,1
3844.20833333333,"R3A",4,"A","M",533,"M533",0,1,3
3844.20833333333,"R3A",4,"A","M",539,"M539",0,1,3
3844.20833333333,"R3A",4,"A","M",573,"M573",0,1,3
3844.20833333333,"R3A",4,"A","M",582,"M582",1,2,3
3844.20833333333,"R3A",4,"J","M",591,"M591",1,2,3
3844.20833333333,"R48",9,"A","M",631,"M631",1,2,17
3844.20833333333,"RCA",11,"A","F",512,"F512",1,2,35
3844.20833333333,"RCA",11,"A","F",519,"F519",1,2,3
3844.20833333333,"RCA",11,"A","F",524,"F524",1,2,17
3844.20833333333,"RCA",11,"A","M",523,"M523",1,2,17
3844.20833333333,"RCA",11,"A","M",530,"M530",1,2,17
3846.20833333333,"R3A",4,"A","F",570,"F570",1,1,2
3846.20833333333,"R3A",4,"A","F",571,"F571",1,2,3
3846.20833333333,"R3A",4,"A","F",572,"F572",1,1,2
3846.20833333333,"R3A",4,"A","F",577,"F577",1,1,2
3846.20833333333,"R3A",4,"A","F",599,"F599",1,1,2
3846.20833333333,"R3A",4,"A","M",533,"M533",0,1,5
3846.20833333333,"R3A",4,"A","M",539,"M539",0,1,5
3846.20833333333,"R3A",4,"A","M",573,"M573",0,1,5
3846.20833333333,"R3A",4,"J","M",591,"M591",0,1,2
3846.20833333333,"R3A",4,"A","M",598,"M598",1,2,3
3847.20833333333,"R48",9,"A","M",568,"M568",1,2,28
3847.20833333333,"R48",9,"A","M",631,"M631",1,2,3
3848.20833333333,"R10",1,"A","F",596,"F596",1,2,5
3848.20833333333,"R10",1,"A","M",513,"M513",1,2,5
3848.20833333333,"R10",1,"A","M",543,"M543",1,2,5
3848.20833333333,"R10",1,"J","M",569,"M569",1,2,4
3849.20833333333,"R10",1,"A","F",540,"F540",1,2,6
3849.20833333333,"R10",1,"A","F",542,"F542",1,2,6
3849.20833333333,"R10",1,"A","F",567,"F567",1,2,5
3849.20833333333,"R10",1,"A","M",513,"M513",0,1,1
3849.20833333333,"R10",1,"A","M",543,"M543",0,1,1
3849.20833333333,"R48",9,"A","F",518,"F518",1,2,45
3849.20833333333,"R48",9,"A","F",544,"F544",1,2,5
3849.20833333333,"R48",9,"A","F",596,"F596",1,1,1
3849.20833333333,"R48",9,"A","M",568,"M568",1,2,2
3849.20833333333,"R48",9,"J","M",569,"M569",1,1,1
3850.20833333333,"R48",9,"A","M",631,"M631",1,2,3
3851.20833333333,"R18",2,"A","M",689,"M689",1,2,8
3851.20833333333,"R3A",4,"A","F",570,"F570",1,2,5
3851.20833333333,"R3A",4,"A","F",571,"F571",1,2,5
3851.20833333333,"R3A",4,"A","F",572,"F572",1,2,5
3851.20833333333,"R3A",4,"A","F",577,"F577",1,2,5
3851.20833333333,"R3A",4,"A","F",578,"F578",1,2,10
3851.20833333333,"R3A",4,"A","F",583,"F583",1,2,10
3851.20833333333,"R3A",4,"A","F",599,"F599",1,2,5
3851.20833333333,"R3A",4,"A","M",539,"M539",1,2,10
3851.20833333333,"R3A",4,"A","M",573,"M573",1,2,10
3851.20833333333,"R3A",4,"A","M",582,"M582",1,2,7
3851.20833333333,"R3A",4,"J","M",591,"M591",1,2,7
3851.20833333333,"R3A",4,"A","M",598,"M598",1,2,5
3851.20833333333,"R48",9,"A","F",518,"F518",1,2,2
3851.20833333333,"R48",9,"A","M",568,"M568",1,2,2
3851.20833333333,"R48",9,"J","M",569,"M569",1,2,2
3851.20833333333,"RCA",11,"A","F",512,"F512",1,2,7
3851.20833333333,"RCA",11,"A","F",514,"F514",1,2,8
3851.20833333333,"RCA",11,"A","F",516,"F516",1,2,8
3851.20833333333,"RCA",11,"A","F",518,"F518",1,1,0
3851.20833333333,"RCA",11,"A","F",519,"F519",1,2,7
3851.20833333333,"RCA",11,"A","F",524,"F524",1,2,7
3851.20833333333,"RCA",11,"A","F",538,"F538",1,2,7
3851.20833333333,"RCA",11,"A","F",540,"F540",1,2,2
3851.20833333333,"RCA",11,"A","F",542,"F542",1,2,2
3851.20833333333,"RCA",11,"A","F",544,"F544",1,2,2
3851.20833333333,"RCA",11,"A","F",567,"F567",1,2,2
3851.20833333333,"RCA",11,"A","F",588,"F588",1,2,27
3851.20833333333,"RCA",11,"A","F",596,"F596",1,2,2
3851.20833333333,"RCA",11,"A","F",599,"F599",1,1,0
3851.20833333333,"RCA",11,"A","F",621,"F621",0,1,0
3851.20833333333,"RCA",11,"A","F",622,"F622",0,1,0
3851.20833333333,"RCA",11,"A","M",530,"M530",1,2,7
3851.20833333333,"RCA",11,"A","M",543,"M543",1,2,3
3851.20833333333,"RCA",11,"A","M",623,"M623",0,1,0
3852.20833333333,"R48",9,"A","F",516,"F516",1,1,1
3852.20833333333,"R48",9,"A","F",544,"F544",1,1,1
3852.20833333333,"R48",9,"A","F",596,"F596",1,1,1
3852.20833333333,"R48",9,"A","F",621,"F621",1,1,1
3852.20833333333,"R48",9,"J","M",569,"M569",0,1,1
3852.20833333333,"R48",9,"A","M",631,"M631",1,2,2
3852.20833333333,"RCA",11,"A","M",530,"M530",0,1,1
3853.20833333333,"R10",1,"A","M",513,"M513",1,2,5
3853.20833333333,"R48",9,"A","M",631,"M631",0,1,1
3856.20833333333,"R48",9,"A","F",596,"F596",1,2,4
3856.20833333333,"R48",9,"A","M",568,"M568",1,2,5
3856.20833333333,"R48",9,"A","M",631,"M631",0,1,4
3857.20833333333,"R48",9,"A","F",621,"F621",1,2,5
3857.20833333333,"R48",9,"A","M",568,"M568",0,1,1
3857.20833333333,"R48",9,"J","M",569,"M569",1,2,6
3857.20833333333,"R48",9,"A","M",631,"M631",0,1,5
3857.20833333333,"RPO",13,"A","M",566,"M566",1,2,49
3858.20833333333,"R10",1,"A","M",513,"M513",1,2,5
3858.20833333333,"R3A",4,"A","F",570,"F570",1,2,7
3858.20833333333,"R3A",4,"A","F",571,"F571",1,2,7
3858.20833333333,"R3A",4,"A","F",572,"F572",1,2,7
3858.20833333333,"R3A",4,"A","F",577,"F577",1,2,7
3858.20833333333,"R3A",4,"A","F",578,"F578",1,2,7
3858.20833333333,"R3A",4,"A","F",599,"F599",1,2,7
3858.20833333333,"R3A",4,"A","M",533,"M533",1,2,17
3858.20833333333,"R3A",4,"A","M",539,"M539",1,2,7
3858.20833333333,"R3A",4,"A","M",573,"M573",1,2,7
3858.20833333333,"R3A",4,"A","M",582,"M582",1,2,7
3858.20833333333,"R3A",4,"J","M",591,"M591",1,2,7
3858.20833333333,"R3A",4,"A","M",598,"M598",1,2,7
3858.20833333333,"R48",9,"A","F",621,"F621",0,1,1
3858.20833333333,"R48",9,"A","M",568,"M568",0,1,2
3858.20833333333,"R48",9,"J","M",569,"M569",0,1,1
3858.20833333333,"R48",9,"A","M",631,"M631",0,1,6
3858.20833333333,"RCA",11,"A","F",512,"F512",1,2,7
3858.20833333333,"RCA",11,"A","F",514,"F514",1,2,7
3858.20833333333,"RCA",11,"A","F",516,"F516",1,2,6
3858.20833333333,"RCA",11,"A","F",518,"F518",1,2,7
3858.20833333333,"RCA",11,"A","F",538,"F538",1,2,7
3858.20833333333,"RCA",11,"A","F",542,"F542",1,2,7
3858.20833333333,"RCA",11,"A","F",544,"F544",1,2,6
3858.20833333333,"RCA",11,"A","F",567,"F567",1,2,7
3858.20833333333,"RCA",11,"A","M",520,"M520",1,2,15
3858.20833333333,"RCA",11,"A","M",523,"M523",1,2,14
3858.20833333333,"RCA",11,"A","M",530,"M530",1,2,7
3858.20833333333,"RCA",11,"A","M",543,"M543",1,2,7
3858.20833333333,"RCA",11,"A","M",623,"M623",1,2,7
3858.20833333333,"RPO",13,"A","M",566,"M566",0,1,1
3859.20833333333,"R3A",4,"A","F",570,"F570",0,1,1
3859.20833333333,"R3A",4,"A","F",571,"F571",0,1,1
3859.20833333333,"R3A",4,"A","F",572,"F572",0,1,1
3859.20833333333,"R3A",4,"A","F",577,"F577",0,1,1
3859.20833333333,"R3A",4,"A","F",578,"F578",0,1,1
3859.20833333333,"R3A",4,"A","F",599,"F599",0,1,1
3859.20833333333,"R3A",4,"A","M",533,"M533",0,1,1
3859.20833333333,"R3A",4,"A","M",539,"M539",0,1,1
3859.20833333333,"R3A",4,"A","M",573,"M573",0,1,1
3859.20833333333,"R3A",4,"A","M",582,"M582",0,1,1
3859.20833333333,"R3A",4,"J","M",591,"M591",0,1,1
3859.20833333333,"R3A",4,"A","M",598,"M598",0,1,1
3859.20833333333,"RPO",13,"A","M",566,"M566",0,1,2
3860.20833333333,"RCA",11,"A","F",512,"F512",1,2,2
3860.20833333333,"RCA",11,"A","F",514,"F514",1,2,2
3860.20833333333,"RCA",11,"A","F",516,"F516",1,2,2
3860.20833333333,"RCA",11,"A","F",518,"F518",1,2,2
3860.20833333333,"RCA",11,"A","F",538,"F538",1,2,2
3860.20833333333,"RCA",11,"A","F",542,"F542",1,2,2
3860.20833333333,"RCA",11,"A","F",544,"F544",1,2,2
3860.20833333333,"RCA",11,"A","F",567,"F567",1,2,2
3860.20833333333,"RCA",11,"A","F",592,"F592",1,2,36
3860.20833333333,"RCA",11,"A","F",596,"F596",1,2,4
3860.20833333333,"RCA",11,"A","F",622,"F622",1,2,9
3860.20833333333,"RCA",11,"A","M",520,"M520",1,2,2
3860.20833333333,"RCA",11,"A","M",523,"M523",1,2,2
3860.20833333333,"RCA",11,"A","M",530,"M530",1,2,2
3860.20833333333,"RCA",11,"A","M",543,"M543",1,2,2
3860.20833333333,"RCA",11,"A","M",623,"M623",1,2,2
3861.20833333333,"R3A",4,"A","F",570,"F570",1,2,3
3861.20833333333,"R3A",4,"A","F",571,"F571",1,2,3
3861.20833333333,"R3A",4,"A","F",572,"F572",1,2,3
3861.20833333333,"R3A",4,"A","F",577,"F577",1,2,3
3861.20833333333,"R3A",4,"A","F",578,"F578",1,2,3
3861.20833333333,"R3A",4,"A","F",599,"F599",1,2,3
3861.20833333333,"R3A",4,"A","M",533,"M533",1,2,3
3861.20833333333,"R3A",4,"A","M",539,"M539",1,2,3
3861.20833333333,"R3A",4,"A","M",573,"M573",1,2,3
3861.20833333333,"R3A",4,"A","M",582,"M582",1,2,3
3861.20833333333,"R3A",4,"J","M",591,"M591",1,2,3
3861.20833333333,"R3A",4,"A","M",598,"M598",1,2,3
3862.20833333333,"R3A",4,"A","F",570,"F570",0,1,1
3862.20833333333,"R3A",4,"A","F",571,"F571",0,1,1
3862.20833333333,"R3A",4,"A","F",572,"F572",0,1,1
3862.20833333333,"R3A",4,"A","F",577,"F577",0,1,1
3862.20833333333,"R3A",4,"A","F",578,"F578",0,1,1
3862.20833333333,"R3A",4,"A","F",599,"F599",0,1,1
3862.20833333333,"R3A",4,"A","M",533,"M533",0,1,1
3862.20833333333,"R3A",4,"A","M",539,"M539",0,1,1
3862.20833333333,"R3A",4,"A","M",573,"M573",0,1,1
3862.20833333333,"R3A",4,"A","M",582,"M582",0,1,1
3862.20833333333,"R3A",4,"J","M",591,"M591",0,1,1
3862.20833333333,"R3A",4,"A","M",598,"M598",0,1,1
3863.20833333333,"R3A",4,"A","F",570,"F570",0,1,2
3863.20833333333,"R3A",4,"A","F",571,"F571",0,1,2
3863.20833333333,"R3A",4,"A","F",572,"F572",0,1,2
3863.20833333333,"R3A",4,"A","F",577,"F577",0,1,2
3863.20833333333,"R3A",4,"A","F",578,"F578",0,1,2
3863.20833333333,"R3A",4,"A","F",599,"F599",0,1,2
3863.20833333333,"R3A",4,"A","M",533,"M533",0,1,2
3863.20833333333,"R3A",4,"A","M",539,"M539",0,1,2
3863.20833333333,"R3A",4,"A","M",573,"M573",0,1,2
3863.20833333333,"R3A",4,"A","M",582,"M582",0,1,2
3863.20833333333,"R3A",4,"J","M",591,"M591",0,1,2
3863.20833333333,"R3A",4,"A","M",598,"M598",0,1,2
3864.20833333333,"R3A",4,"A","F",570,"F570",0,1,3
3864.20833333333,"R3A",4,"A","F",571,"F571",0,1,3
3864.20833333333,"R3A",4,"A","F",572,"F572",0,1,3
3864.20833333333,"R3A",4,"A","F",577,"F577",0,1,3
3864.20833333333,"R3A",4,"A","F",578,"F578",0,1,3
3864.20833333333,"R3A",4,"A","F",599,"F599",0,1,3
3864.20833333333,"R3A",4,"A","M",533,"M533",0,1,3
3864.20833333333,"R3A",4,"A","M",539,"M539",0,1,3
3864.20833333333,"R3A",4,"A","M",573,"M573",0,1,3
3864.20833333333,"R3A",4,"A","M",582,"M582",0,1,3
3864.20833333333,"R3A",4,"J","M",591,"M591",0,1,3
3864.20833333333,"R3A",4,"A","M",598,"M598",0,1,3
3864.20833333333,"R48",9,"A","M",631,"M631",1,2,12
3865.20833333333,"R3A",4,"A","F",570,"F570",0,1,4
3865.20833333333,"R3A",4,"A","F",571,"F571",0,1,4
3865.20833333333,"R3A",4,"A","F",572,"F572",0,1,4
3865.20833333333,"R3A",4,"A","F",577,"F577",0,1,4
3865.20833333333,"R3A",4,"A","F",578,"F578",0,1,4
3865.20833333333,"R3A",4,"A","F",599,"F599",0,1,4
3865.20833333333,"R3A",4,"A","M",533,"M533",0,1,4
3865.20833333333,"R3A",4,"A","M",539,"M539",0,1,4
3865.20833333333,"R3A",4,"A","M",573,"M573",0,1,4
3865.20833333333,"R3A",4,"A","M",582,"M582",0,1,4
3865.20833333333,"R3A",4,"J","M",591,"M591",0,1,4
3865.20833333333,"R3A",4,"A","M",598,"M598",0,1,4
3865.20833333333,"R48",9,"A","M",568,"M568",1,2,9
3865.20833333333,"R48",9,"A","M",631,"M631",0,1,1
3865.20833333333,"RCA",11,"A","F",512,"F512",1,2,5
3865.20833333333,"RCA",11,"A","F",514,"F514",1,2,5
3865.20833333333,"RCA",11,"A","F",516,"F516",1,2,5
3865.20833333333,"RCA",11,"A","F",517,"F517",1,2,22
3865.20833333333,"RCA",11,"A","F",518,"F518",1,2,5
3865.20833333333,"RCA",11,"A","F",519,"F519",1,2,14
3865.20833333333,"RCA",11,"A","F",524,"F524",1,2,14
3865.20833333333,"RCA",11,"A","F",538,"F538",1,2,5
3865.20833333333,"RCA",11,"A","F",540,"F540",1,2,14
3865.20833333333,"RCA",11,"A","F",542,"F542",1,2,5
3865.20833333333,"RCA",11,"A","F",544,"F544",1,2,5
3865.20833333333,"RCA",11,"A","F",567,"F567",1,2,5
3865.20833333333,"RCA",11,"A","F",592,"F592",1,2,5
3865.20833333333,"RCA",11,"A","F",596,"F596",1,2,5
3865.20833333333,"RCA",11,"A","F",622,"F622",1,2,5
3865.20833333333,"RCA",11,"A","M",520,"M520",1,2,5
3865.20833333333,"RCA",11,"A","M",523,"M523",1,2,5
3865.20833333333,"RCA",11,"A","M",530,"M530",1,2,5
3865.20833333333,"RCA",11,"J","M",569,"M569",1,2,8
3865.20833333333,"RCA",11,"A","M",623,"M623",1,2,5
3865.20833333333,"RPO",13,"A","M",566,"M566",1,2,8
3866.20833333333,"R3A",4,"A","F",570,"F570",0,1,5
3866.20833333333,"R3A",4,"A","F",571,"F571",0,1,5
3866.20833333333,"R3A",4,"A","F",572,"F572",0,1,5
3866.20833333333,"R3A",4,"A","F",577,"F577",0,1,5
3866.20833333333,"R3A",4,"A","F",578,"F578",0,1,5
3866.20833333333,"R3A",4,"A","F",599,"F599",0,1,5
3866.20833333333,"R3A",4,"A","M",533,"M533",0,1,5
3866.20833333333,"R3A",4,"A","M",539,"M539",0,1,5
3866.20833333333,"R3A",4,"A","M",582,"M582",0,1,5
3866.20833333333,"R3A",4,"J","M",591,"M591",0,1,5
3866.20833333333,"R3A",4,"A","M",598,"M598",0,1,5
3866.20833333333,"RCA",11,"A","F",627,"F627",0,1,0
3866.20833333333,"RCA",11,"A","F",628,"F628",0,1,0
3867.20833333333,"R3A",4,"A","M",539,"M539",0,1,6
3867.20833333333,"R3A",4,"A","M",582,"M582",0,1,6
3868.20833333333,"R3A",4,"A","M",533,"M533",1,2,7
3868.20833333333,"R3A",4,"A","M",539,"M539",0,1,7
3869.20833333333,"R3A",4,"A","M",533,"M533",0,1,1
3869.20833333333,"R3A",4,"A","M",539,"M539",0,1,8
3869.20833333333,"R3A",4,"J","M",591,"M591",1,2,8
3869.20833333333,"R48",9,"A","F",514,"F514",1,2,4
3869.20833333333,"R48",9,"A","F",544,"F544",1,2,4
3869.20833333333,"R48",9,"A","F",596,"F596",1,2,4
3869.20833333333,"R48",9,"A","F",621,"F621",1,2,12
3869.20833333333,"R48",9,"A","M",631,"M631",1,2,5
3883.20833333333,"R3A",4,"A","F",570,"F570",1,2,22
3883.20833333333,"R3A",4,"A","F",571,"F571",1,2,22
3883.20833333333,"R3A",4,"A","F",572,"F572",1,2,22
3883.20833333333,"R3A",4,"A","F",577,"F577",1,2,22
3883.20833333333,"R3A",4,"A","F",583,"F583",1,2,32
3883.20833333333,"R3A",4,"A","F",589,"F589",1,2,42
3883.20833333333,"R3A",4,"A","F",599,"F599",1,2,22
3883.20833333333,"R3A",4,"A","M",533,"M533",0,1,15
3883.20833333333,"R3A",4,"A","M",539,"M539",0,1,22
3883.20833333333,"R3A",4,"A","M",573,"M573",1,2,22
3883.20833333333,"R3A",4,"A","M",582,"M582",1,2,22
3883.20833333333,"R3A",4,"J","M",591,"M591",0,1,14
3883.20833333333,"R3A",4,"A","M",598,"M598",1,2,22
3883.20833333333,"R48",9,"A","M",568,"M568",1,2,18
3883.20833333333,"RCA",11,"A","F",512,"F512",1,2,18
3883.20833333333,"RCA",11,"A","F",512,"F512",0,1,0
3883.20833333333,"RCA",11,"A","F",514,"F514",1,1,14
3883.20833333333,"RCA",11,"A","F",516,"F516",1,2,18
3883.20833333333,"RCA",11,"A","F",517,"F517",1,2,18
3883.20833333333,"RCA",11,"A","F",518,"F518",1,2,18
3883.20833333333,"RCA",11,"A","F",519,"F519",1,2,18
3883.20833333333,"RCA",11,"A","F",538,"F538",1,2,18
3883.20833333333,"RCA",11,"A","F",540,"F540",1,2,18
3883.20833333333,"RCA",11,"A","F",542,"F542",1,2,18
3883.20833333333,"RCA",11,"A","F",567,"F567",1,2,18
3883.20833333333,"RCA",11,"A","F",592,"F592",1,2,18
3883.20833333333,"RCA",11,"A","F",596,"F596",1,1,14
3883.20833333333,"RCA",11,"A","F",622,"F622",1,2,18
3883.20833333333,"RCA",11,"A","F",628,"F628",1,2,17
3883.20833333333,"RCA",11,"A","M",520,"M520",1,2,18
3883.20833333333,"RCA",11,"A","M",523,"M523",1,2,18
3883.20833333333,"RCA",11,"A","M",530,"M530",1,2,18
3883.20833333333,"RCA",11,"A","M",543,"M543",1,2,23
3883.20833333333,"RCA",11,"A","M",623,"M623",1,2,18
3883.20833333333,"RCA",11,"J","M",629,"M629",0,1,0
3883.20833333333,"RPO",13,"A","M",513,"M513",1,2,25
3883.20833333333,"RPO",13,"A","M",566,"M566",1,2,18
3884.20833333333,"R3A",4,"A","M",533,"M533",0,1,16
3884.20833333333,"R3A",4,"A","M",539,"M539",0,1,23
3884.20833333333,"R3A",4,"A","M",573,"M573",0,1,1
3884.20833333333,"R3A",4,"A","M",582,"M582",0,1,1
3884.20833333333,"R3A",4,"J","M",591,"M591",0,1,15
3884.20833333333,"R3A",4,"A","M",598,"M598",0,1,1
3884.20833333333,"R3C",6,"A","F",570,"F570",1,1,1
3884.20833333333,"R3C",6,"A","F",571,"F571",1,1,1
3884.20833333333,"R3C",6,"A","F",572,"F572",1,1,1
3884.20833333333,"R3C",6,"A","F",577,"F577",1,1,1
3884.20833333333,"R3C",6,"A","F",583,"F583",1,1,1
3884.20833333333,"R3C",6,"A","F",599,"F599",1,1,1
3884.20833333333,"RCA",11,"A","F",514,"F514",0,1,1
3884.20833333333,"RCA",11,"A","F",516,"F516",0,1,1
3884.20833333333,"RCA",11,"A","F",519,"F519",0,1,1
3884.20833333333,"RCA",11,"A","F",524,"F524",1,2,19
3884.20833333333,"RCA",11,"A","F",542,"F542",0,1,1
3884.20833333333,"RCA",11,"A","F",567,"F567",0,1,1
3884.20833333333,"RCA",11,"A","F",588,"F588",1,2,33
3884.20833333333,"RCA",11,"A","F",596,"F596",0,1,1
3884.20833333333,"RCA",11,"A","F",622,"F622",0,1,1
3884.20833333333,"RCA",11,"A","F",694,"F694",0,1,0
3884.20833333333,"RCA",11,"A","M",520,"M520",0,1,1
3884.20833333333,"RCA",11,"A","M",523,"M523",0,1,1
3884.20833333333,"RCA",11,"A","M",530,"M530",0,1,1
3884.20833333333,"RCA",11,"A","M",595,"M595",1,2,42
3884.20833333333,"RCA",11,"A","M",623,"M623",0,1,1
3885.20833333333,"R3A",4,"A","F",570,"F570",1,1,1
3885.20833333333,"R3A",4,"A","F",571,"F571",1,1,1
3885.20833333333,"R3A",4,"A","F",572,"F572",1,1,1
3885.20833333333,"R3A",4,"A","F",577,"F577",1,1,1
3885.20833333333,"R3A",4,"A","F",583,"F583",1,1,1
3885.20833333333,"R3A",4,"A","F",599,"F599",1,1,1
3885.20833333333,"R3A",4,"A","M",533,"M533",0,1,17
3885.20833333333,"R3A",4,"A","M",539,"M539",0,1,24
3885.20833333333,"R3A",4,"A","M",573,"M573",0,1,2
3885.20833333333,"R3A",4,"A","M",582,"M582",0,1,2
3885.20833333333,"R3A",4,"J","M",591,"M591",0,1,16
3885.20833333333,"R3A",4,"A","M",598,"M598",0,1,2
3885.20833333333,"RCA",11,"A","M",530,"M530",0,1,2
3886.20833333333,"R3A",4,"A","F",570,"F570",0,1,1
3886.20833333333,"R3A",4,"A","F",571,"F571",0,1,1
3886.20833333333,"R3A",4,"A","F",572,"F572",0,1,1
3886.20833333333,"R3A",4,"A","F",577,"F577",0,1,1
3886.20833333333,"R3A",4,"A","F",583,"F583",0,1,1
3886.20833333333,"R3A",4,"A","F",599,"F599",0,1,1
3886.20833333333,"R3A",4,"A","M",533,"M533",0,1,18
3886.20833333333,"R3A",4,"A","M",539,"M539",0,1,25
3886.20833333333,"R3A",4,"A","M",573,"M573",0,1,3
3886.20833333333,"R3A",4,"A","M",582,"M582",0,1,3
3886.20833333333,"R3A",4,"J","M",591,"M591",0,1,17
3886.20833333333,"R3A",4,"A","M",598,"M598",0,1,3
3886.20833333333,"RCA",11,"A","F",512,"F512",1,2,3
3886.20833333333,"RCA",11,"A","F",514,"F514",1,2,3
3886.20833333333,"RCA",11,"A","F",516,"F516",1,2,3
3886.20833333333,"RCA",11,"A","F",519,"F519",1,2,3
3886.20833333333,"RCA",11,"A","F",538,"F538",1,2,3
3886.20833333333,"RCA",11,"A","F",567,"F567",1,2,3
3886.20833333333,"RCA",11,"A","F",588,"F588",1,2,2
3886.20833333333,"RCA",11,"A","F",694,"F694",1,2,2
3886.20833333333,"RCA",11,"A","M",523,"M523",1,2,3
3886.20833333333,"RCA",11,"A","M",623,"M623",1,2,3
3887.20833333333,"R48",9,"A","M",568,"M568",1,2,4
3887.20833333333,"RCA",11,"A","M",523,"M523",0,1,1
3887.20833333333,"RCA",11,"A","M",530,"M530",1,2,4
3887.20833333333,"RCA",11,"A","M",623,"M623",0,1,1
3887.20833333333,"RPO",13,"A","M",513,"M513",1,2,4
3887.20833333333,"RPO",13,"A","M",566,"M566",1,2,4
3888.20833333333,"RCA",11,"A","F",512,"F512",1,2,2
3888.20833333333,"RCA",11,"A","F",514,"F514",1,2,2
3888.20833333333,"RCA",11,"A","F",516,"F516",1,2,2
3888.20833333333,"RCA",11,"A","F",518,"F518",1,2,5
3888.20833333333,"RCA",11,"A","F",538,"F538",1,2,2
3888.20833333333,"RCA",11,"A","F",540,"F540",1,2,5
3888.20833333333,"RCA",11,"A","F",542,"F542",1,2,5
3888.20833333333,"RCA",11,"A","F",567,"F567",1,2,2
3888.20833333333,"RCA",11,"A","F",592,"F592",1,2,5
3888.20833333333,"RCA",11,"A","F",596,"F596",1,2,5
3888.20833333333,"RCA",11,"A","M",523,"M523",0,1,2
3888.20833333333,"RCA",11,"A","M",530,"M530",0,1,1
3888.20833333333,"RCA",11,"A","M",595,"M595",1,2,4
3888.20833333333,"RCA",11,"A","M",623,"M623",0,1,2
3889.20833333333,"R18",2,"A","M",689,"M689",1,2,38
3889.20833333333,"R3A",4,"A","F",570,"F570",1,2,4
3889.20833333333,"R3A",4,"A","F",571,"F571",1,2,4
3889.20833333333,"R3A",4,"A","F",572,"F572",1,2,4
3889.20833333333,"R3A",4,"A","F",577,"F577",1,2,4
3889.20833333333,"R3A",4,"A","F",583,"F583",1,2,4
3889.20833333333,"R3A",4,"A","F",599,"F599",1,2,4
